-67.767836,-68.889915
-67.767841,-68.889974
-67.768189,-68.889204
-67.768220,-68.889125
-67.768257,-68.889108
-67.768236,-68.888917
-67.768234,-68.889164
-67.767964,-68.890390
-67.767936,-68.890461
-67.767981,-68.890468
-67.767760,-68.893017
-67.767782,-68.893070
-67.767783,-68.893010
-67.767826,-68.893045
-67.767856,-68.893042
-67.767835,-68.893132
-67.767857,-68.893227
-67.767856,-68.893313
-67.767873,-68.893349
-67.767892,-68.893298
-67.767897,-68.893377
-67.767877,-68.893403
-67.767872,-68.893448
-67.767888,-68.893432
-67.767864,-68.893640
-67.767845,-68.893575
-67.767834,-68.893614
-67.767815,-68.893574
-67.767793,-68.893541
-67.767963,-68.893475
-67.767983,-68.893578
-67.767932,-68.893702
-67.767962,-68.893361
-67.767922,-68.893366
-67.767863,-68.893174
-67.768068,-68.893755
-67.768076,-68.893811
-67.768109,-68.893821
-67.768118,-68.893776
-67.768101,-68.893892
-67.768073,-68.893885
-67.768068,-68.893986
-67.768137,-68.893920
-67.768129,-68.893971
-67.768050,-68.893905
-67.768031,-68.893844
-67.768041,-68.893820
-67.768014,-68.893824
-67.767985,-68.893810
-67.767990,-68.893856
-67.767960,-68.893971
-67.767968,-68.894026
-67.767999,-68.894011
-67.767979,-68.893947
-67.767991,-68.894087
-67.768032,-68.894049
-67.768040,-68.894133
-67.768101,-68.894178
-67.768134,-68.894168
-67.768119,-68.894211
-67.768146,-68.894255
-67.768206,-68.894138
-67.768197,-68.894319
-67.768313,-68.894280
-67.768328,-68.894162
-67.768315,-68.894107
-67.768334,-68.894083
-67.768359,-68.893954
-67.768336,-68.893958
-67.768337,-68.893882
-67.768353,-68.893881
-67.768370,-68.893828
-67.768408,-68.893873
-67.768475,-68.893912
-67.768387,-68.894229
-67.768412,-68.894223
-67.768406,-68.894285
-67.768271,-68.894024
-67.768306,-68.893881
-67.768314,-68.893761
-67.768329,-68.893694
-67.768315,-68.893617
-67.768294,-68.893702
-67.768286,-68.893762
-67.768242,-68.893930
-67.768256,-68.893856
-67.767515,-68.893349
-67.767495,-68.893210
-67.767481,-68.893168
-67.767508,-68.893101
-67.767491,-68.893119
-67.767506,-68.893015
-67.767538,-68.892967
-67.768095,-68.892390
-67.768092,-68.892458
-67.768111,-68.892506
-67.768105,-68.892583
-67.768959,-68.893551
-67.768947,-68.893706
-67.769023,-68.893522
-67.769034,-68.893581
-67.769185,-68.893996
-67.769176,-68.894036
-67.769181,-68.894071
-67.769215,-68.894125
-67.769164,-68.894531
-67.769379,-68.894285
-67.769167,-68.895326
-67.769181,-68.895391
-67.769149,-68.895455
-67.769205,-68.895411
-67.769217,-68.895462
-67.769465,-68.894403
-67.769554,-68.894564
-67.769554,-68.894648
-67.769558,-68.894719
-67.769518,-68.894689
-67.769572,-68.894586
-67.769584,-68.894646
-67.769469,-68.894810
-67.769477,-68.894918
-67.769333,-68.895336
-67.769351,-68.895406
-67.769378,-68.895409
-67.769372,-68.895488
-67.769396,-68.895523
-67.769391,-68.895643
-67.769555,-68.895858
-67.769542,-68.895765
-67.769581,-68.895762
-67.769614,-68.895851
-67.769592,-68.896017
-67.769523,-68.896035
-67.769501,-68.895998
-67.769502,-68.895869
-67.769516,-68.895781
-67.769537,-68.895840
-67.769539,-68.894891
-67.769542,-68.895159
-67.769536,-68.895069
-67.769530,-68.894996
-67.769578,-68.895021
-67.769606,-68.895046
-67.769630,-68.895005
-67.769594,-68.894936
-67.769572,-68.894911
-67.769582,-68.894868
-67.769590,-68.894824
-67.769605,-68.894777
-67.769622,-68.895174
-67.769628,-68.895101
-67.769610,-68.895123
-67.769589,-68.895096
-67.769648,-68.895176
-67.769578,-68.895359
-67.769561,-68.895432
-67.769542,-68.895455
-67.769548,-68.895385
-67.769547,-68.895326
-67.769552,-68.895277
-67.769591,-68.895302
-67.769608,-68.895285
-67.769660,-68.895319
-67.769614,-68.895442
-67.769584,-68.895452
-67.769500,-68.895550
-67.769493,-68.895509
-67.769517,-68.895425
-67.769496,-68.895427
-67.769454,-68.895490
-67.769465,-68.895561
-67.769512,-68.895592
-67.769532,-68.895572
-67.769562,-68.895557
-67.769501,-68.895635
-67.769563,-68.895672
-67.769558,-68.895741
-67.769641,-68.895712
-67.769620,-68.895650
-67.769643,-68.895547
-67.769641,-68.895888
-67.769667,-68.895892
-67.769660,-68.895964
-67.769609,-68.895771
-67.769624,-68.895721
-67.769473,-68.895317
-67.769636,-68.895423
-67.769657,-68.895428
-67.769673,-68.895410
-67.769593,-68.895524
-67.769613,-68.895531
-67.769646,-68.895635
-67.769692,-68.895604
-67.769689,-68.895501
-67.769711,-68.895569
-67.769501,-68.895278
-67.769529,-68.895276
-67.769514,-68.895328
-67.769463,-68.895433
-67.769447,-68.895364
-67.769617,-68.895367
-67.769606,-68.895682
-67.769591,-68.895646
-67.769482,-68.895402
-67.769686,-68.896175
-67.769705,-68.896089
-67.769696,-68.895983
-67.769736,-68.896149
-67.769710,-68.896317
-67.769756,-68.896311
-67.769748,-68.896442
-67.769785,-68.896504
-67.769803,-68.896521
-67.769756,-68.895602
-67.769771,-68.895622
-67.769764,-68.895573
-67.769795,-68.895571
-67.769810,-68.895608
-67.769823,-68.895709
-67.769876,-68.895793
-67.769861,-68.895681
-67.769881,-68.895708
-67.769853,-68.895609
-67.769829,-68.895554
-67.769876,-68.895617
-67.769899,-68.895940
-67.769902,-68.896012
-67.769879,-68.896066
-67.769900,-68.896071
-67.769951,-68.896142
-67.770011,-68.896224
-67.770025,-68.896279
-67.770031,-68.896317
-67.770048,-68.896288
-67.770068,-68.896295
-67.769582,-68.894353
-67.769741,-68.894355
-67.769771,-68.894356
-67.769868,-68.894423
-67.769889,-68.894359
-67.769892,-68.894505
-67.769903,-68.894456
-67.769956,-68.894488
-67.769953,-68.894565
-67.770073,-68.894778
-67.770108,-68.894720
-67.770119,-68.894778
-67.770136,-68.894649
-67.770197,-68.894709
-67.770222,-68.894780
-67.770235,-68.894825
-67.770218,-68.894875
-67.769259,-68.898434
-67.769246,-68.898379
-67.769235,-68.898335
-67.769258,-68.898315
-67.769252,-68.898242
-67.769274,-68.898167
-67.769228,-68.898246
-67.769199,-68.898240
-67.769212,-68.898147
-67.769219,-68.898065
-67.769348,-68.898072
-67.769297,-68.898192
-67.769314,-68.898167
-67.769336,-68.898208
-67.769296,-68.898281
-67.769311,-68.898334
-67.769298,-68.898411
-67.769320,-68.898384
-67.769335,-68.898428
-67.769350,-68.898446
-67.769371,-68.898384
-67.769370,-68.898257
-67.769350,-68.898138
-67.769362,-68.898106
-67.769386,-68.898129
-67.769427,-68.898127
-67.769403,-68.898148
-67.769394,-68.898193
-67.769405,-68.898217
-67.769403,-68.898292
-67.769327,-68.898281
-67.769312,-68.898261
-67.769428,-68.898005
-67.769405,-68.897969
-67.769400,-68.897897
-67.769447,-68.897896
-67.769465,-68.897851
-67.769479,-68.897820
-67.769479,-68.897820
-67.769477,-68.897876
-67.769430,-68.898053
-67.769409,-68.898041
-67.769412,-68.898081
-67.769422,-68.898191
-67.769435,-68.898234
-67.769355,-68.897890
-67.769367,-68.897824
-67.769363,-68.897779
-67.769343,-68.897806
-67.769316,-68.897757
-67.769426,-68.897781
-67.769426,-68.897841
-67.769429,-68.897702
-67.769289,-68.899621
-67.769319,-68.899675
-67.769274,-68.899711
-67.769296,-68.899779
-67.769304,-68.899845
-67.769246,-68.899394
-67.769263,-68.899429
-67.769153,-68.899803
-67.769143,-68.899722
-67.769166,-68.899853
-67.769154,-68.899934
-67.769133,-68.899940
-67.769145,-68.900050
-67.769121,-68.900069
-67.769100,-68.900063
-67.769103,-68.900135
-67.769122,-68.900169
-67.769143,-68.900163
-67.769125,-68.900230
-67.769119,-68.900284
-67.769250,-68.900347
-67.769227,-68.900318
-67.769233,-68.900265
-67.769250,-68.900215
-67.769168,-68.900175
-67.769145,-68.900254
-67.769138,-68.900309
-67.769175,-68.900228
-67.769166,-68.900261
-67.769193,-68.900289
-67.769186,-68.900333
-67.769205,-68.900349
-67.769164,-68.900374
-67.769146,-68.900393
-67.769178,-68.900413
-67.769223,-68.900374
-67.769237,-68.900424
-67.769259,-68.900413
-67.769274,-68.900378
-67.769291,-68.900413
-67.769308,-68.900439
-67.769273,-68.900459
-67.769237,-68.900480
-67.769251,-68.900533
-67.769267,-68.900509
-67.769282,-68.900621
-67.769257,-68.900623
-67.769270,-68.900581
-67.769231,-68.900605
-67.769626,-68.898963
-67.769628,-68.899044
-67.769631,-68.899157
-67.769649,-68.899203
-67.769671,-68.899280
-67.769651,-68.899280
-67.769675,-68.899340
-67.769612,-68.899197
-67.769614,-68.899246
-67.769650,-68.899130
-67.769281,-68.899490
-67.769274,-68.899458
-67.769301,-68.899494
-67.769295,-68.900672
-67.769258,-68.900698
-67.769240,-68.900676
-67.769226,-68.900531
-67.769195,-68.900506
-67.769176,-68.900522
-67.769160,-68.900554
-67.769142,-68.900516
-67.769148,-68.900618
-67.769121,-68.900590
-67.769106,-68.900586
-67.769185,-68.900641
-67.769205,-68.900676
-67.769226,-68.900654
-67.769225,-68.900783
-67.769246,-68.900778
-67.769363,-68.900572
-67.769355,-68.900517
-67.769335,-68.900462
-67.769337,-68.900668
-67.769343,-68.900614
-67.769304,-68.900765
-67.769291,-68.900810
-67.769299,-68.900473
-67.769291,-68.900542
-67.769323,-68.900533
-67.769316,-68.900640
-67.769273,-68.900719
-67.769227,-68.900711
-67.769186,-68.900756
-67.769152,-68.900767
-67.769130,-68.900713
-67.769123,-68.900768
-67.769106,-68.900838
-67.769141,-68.900810
-67.769166,-68.900833
-67.769182,-68.900837
-67.769147,-68.900480
-67.769201,-68.900601
-67.769211,-68.900469
-67.769294,-68.900895
-67.769356,-68.900726
-67.769325,-68.900734
-67.769330,-68.900783
-67.769305,-68.900802
-67.769379,-68.900683
-67.771769,-68.900895
-67.771752,-68.900810
-67.771771,-68.900706
-67.771731,-68.900609
-67.771795,-68.900645
-67.771718,-68.900920
-67.771794,-68.900768
-67.771827,-68.900809
-67.771817,-68.900867
-67.771816,-68.900931
-67.771777,-68.900966
-67.771786,-68.901058
-67.771722,-68.900974
-67.771695,-68.900981
-67.771704,-68.901072
-67.771730,-68.901115
-67.771814,-68.901093
-67.771728,-68.901058
-67.771718,-68.900728
-67.771720,-68.900668
-67.771701,-68.900693
-67.771679,-68.900614
-67.771674,-68.900550
-67.771633,-68.900602
-67.771639,-68.900532
-67.771637,-68.900737
-67.771670,-68.900772
-67.771682,-68.900717
-67.771685,-68.900475
-67.771702,-68.900559
-67.771329,-68.900822
-67.771352,-68.900937
-67.771356,-68.900978
-67.771360,-68.901014
-67.771356,-68.901093
-67.771340,-68.901010
-67.771333,-68.900962
-67.771314,-68.900957
-67.771322,-68.901001
-67.771310,-68.901096
-67.771316,-68.901162
-67.771339,-68.901194
-67.771214,-68.900081
-67.771281,-68.900093
-67.771270,-68.900172
-67.771289,-68.900260
-67.771309,-68.900292
-67.771168,-68.900076
-67.771187,-68.900017
-67.771104,-68.900924
-67.771117,-68.900878
-67.771160,-68.900787
-67.771173,-68.900725
-67.771196,-68.900686
-67.771192,-68.900786
-67.771175,-68.900846
-67.771153,-68.900916
-67.771145,-68.900861
-67.771131,-68.900892
-67.771114,-68.900963
-67.771796,-68.900185
-67.771737,-68.900073
-67.771695,-68.899854
-67.771697,-68.899911
-67.771717,-68.899854
-67.771742,-68.899834
-67.771773,-68.899845
-67.771763,-68.899896
-67.771660,-68.899758
-67.771667,-68.899698
-67.771694,-68.899775
-67.771676,-68.899765
-67.771623,-68.899632
-67.771668,-68.899486
-67.771774,-68.900263
-67.771788,-68.900365
-67.771777,-68.900316
-67.771755,-68.900486
-67.771768,-68.900457
-67.771808,-68.900476
-67.771795,-68.899784
-67.771807,-68.899723
-67.771823,-68.899667
-67.771843,-68.899610
-67.771851,-68.899562
-67.771831,-68.899515
-67.771807,-68.899568
-67.771857,-68.899500
-67.771866,-68.899588
-67.771886,-68.899626
-67.771895,-68.899533
-67.771912,-68.899489
-67.771924,-68.899417
-67.771727,-68.899422
-67.771692,-68.899413
-67.771689,-68.899357
-67.771708,-68.899349
-67.771672,-68.899402
-67.771664,-68.899323
-67.771649,-68.899302
-67.771604,-68.899221
-67.771608,-68.899444
-67.771593,-68.899455
-67.771626,-68.899485
-67.771629,-68.899354
-67.771750,-68.900016
-67.771771,-68.900063
-67.771800,-68.900049
-67.771827,-68.900038
-67.771820,-68.900124
-67.771872,-68.900056
-67.771860,-68.900024
-67.771882,-68.899930
-67.771880,-68.900094
-67.771907,-68.900067
-67.771865,-68.900155
-67.771847,-68.900197
-67.771869,-68.900225
-67.771883,-68.900216
-67.771841,-68.900096
-67.771884,-68.900418
-67.771851,-68.900390
-67.771859,-68.900412
-67.771833,-68.900441
-67.771843,-68.900494
-67.771865,-68.900456
-67.771899,-68.900158
-67.771903,-68.900220
-67.771943,-68.900029
-67.771846,-68.899433
-67.771862,-68.899526
-67.771833,-68.899908
-67.771816,-68.899959
-67.771794,-68.899997
-67.771805,-68.899829
-67.771847,-68.899777
-67.771904,-68.899746
-67.771967,-68.899607
-67.771876,-68.899791
-67.771792,-68.899661
-67.771811,-68.899621
-67.771817,-68.900737
-67.771850,-68.900719
-67.771956,-68.899446
-67.772004,-68.899414
-67.771980,-68.899475
-67.771947,-68.899509
-67.771993,-68.899520
-67.772020,-68.899567
-67.772010,-68.899625
-67.772047,-68.899583
-67.772084,-68.899630
-67.772107,-68.899569
-67.772039,-68.899750
-67.771992,-68.899745
-67.771967,-68.899765
-67.771992,-68.899681
-67.771943,-68.899838
-67.771968,-68.899913
-67.771989,-68.899807
-67.771995,-68.899880
-67.771974,-68.899722
-67.771979,-68.899888
-67.772073,-68.899869
-67.772056,-68.899866
-67.772064,-68.899770
-67.771992,-68.899334
-67.772030,-68.899335
-67.772043,-68.899475
-67.772027,-68.899417
-67.772063,-68.899497
-67.772065,-68.899426
-67.772048,-68.899699
-67.772059,-68.899639
-67.772069,-68.899704
-67.772005,-68.899806
-67.772008,-68.899755
-67.772037,-68.899712
-67.771949,-68.899871
-67.771952,-68.899908
-67.771928,-68.899932
-67.771948,-68.899774
-67.771955,-68.899724
-67.770844,-68.899668
-67.770806,-68.899580
-67.770838,-68.899494
-67.770773,-68.899427
-67.770749,-68.899471
-67.770752,-68.899382
-67.770700,-68.899322
-67.770815,-68.899404
-67.770791,-68.899702
-67.770831,-68.899808
-67.770805,-68.899750
-67.770820,-68.899676
-67.770833,-68.899721
-67.770854,-68.899822
-67.770879,-68.899940
-67.770892,-68.900033
-67.770890,-68.900115
-67.770946,-68.900265
-67.770983,-68.900339
-67.770972,-68.900414
-67.770989,-68.900426
-67.770991,-68.900512
-67.771011,-68.900571
-67.771017,-68.900601
-67.771057,-68.900584
-67.771096,-68.900580
-67.771958,-68.893755
-67.771887,-68.893657
-67.771862,-68.893639
-67.771845,-68.893508
-67.771876,-68.893705
-67.771897,-68.893753
-67.771879,-68.893819
-67.771917,-68.893791
-67.771903,-68.893837
-67.771917,-68.893855
-67.771987,-68.893707
-67.771952,-68.893675
-67.771804,-68.893795
-67.772096,-68.893964
-67.772042,-68.893999
-67.772131,-68.894048
-67.772100,-68.894035
-67.772061,-68.894047
-67.772094,-68.894121
-67.772153,-68.894120
-67.772170,-68.894103
-67.772190,-68.893999
-67.772127,-68.894139
-67.772102,-68.894184
-67.772145,-68.894185
-67.772164,-68.894217
-67.773065,-68.893312
-67.773011,-68.893229
-67.772975,-68.893271
-67.773064,-68.893211
-67.773082,-68.893274
-67.773097,-68.893182
-67.773133,-68.893050
-67.773146,-68.893104
-67.773179,-68.893119
-67.773141,-68.893210
-67.773157,-68.893209
-67.773113,-68.893214
-67.773127,-68.893251
-67.773141,-68.893281
-67.773102,-68.893078
-67.773068,-68.893116
-67.773064,-68.893028
-67.773031,-68.893010
-67.773034,-68.893107
-67.772990,-68.893100
-67.772978,-68.893036
-67.772967,-68.893000
-67.772956,-68.893079
-67.772952,-68.892911
-67.772932,-68.892868
-67.772905,-68.892828
-67.773000,-68.892826
-67.772980,-68.892871
-67.773033,-68.892749
-67.773040,-68.892801
-67.773084,-68.892741
-67.773081,-68.892835
-67.773074,-68.892927
-67.773128,-68.892768
-67.773123,-68.892653
-67.773139,-68.892900
-67.773164,-68.892874
-67.773167,-68.892776
-67.773077,-68.892617
-67.773066,-68.892512
-67.773045,-68.892430
-67.773038,-68.892517
-67.772996,-68.892464
-67.772976,-68.892508
-67.772955,-68.892613
-67.772974,-68.892730
-67.772999,-68.892624
-67.773043,-68.892695
-67.772902,-68.892763
-67.772882,-68.892728
-67.772873,-68.892681
-67.772911,-68.892690
-67.772917,-68.892632
-67.772932,-68.892549
-67.772825,-68.892901
-67.772799,-68.892928
-67.772804,-68.892983
-67.772804,-68.892787
-67.772779,-68.892792
-67.772766,-68.892714
-67.772779,-68.892665
-67.772787,-68.892597
-67.772818,-68.892585
-67.772803,-68.892645
-67.772807,-68.892704
-67.772840,-68.892671
-67.772854,-68.892636
-67.772846,-68.892533
-67.772876,-68.892558
-67.772879,-68.892460
-67.772900,-68.892482
-67.772911,-68.892423
-67.772996,-68.892671
-67.773007,-68.892277
-67.773031,-68.892241
-67.772959,-68.892186
-67.772976,-68.892297
-67.772911,-68.892147
-67.772903,-68.892232
-67.772906,-68.892328
-67.772904,-68.892271
-67.772869,-68.892342
-67.772830,-68.892366
-67.772830,-68.892290
-67.772822,-68.892218
-67.772800,-68.892276
-67.772814,-68.892318
-67.772787,-68.892301
-67.772799,-68.892393
-67.772773,-68.892360
-67.772766,-68.892411
-67.772767,-68.892470
-67.772756,-68.892561
-67.772779,-68.892565
-67.772815,-68.892469
-67.772835,-68.892472
-67.772853,-68.892119
-67.772839,-68.892054
-67.772838,-68.892003
-67.772815,-68.891986
-67.772816,-68.892081
-67.772870,-68.892010
-67.772887,-68.892024
-67.772922,-68.891993
-67.772943,-68.891951
-67.772974,-68.891984
-67.772952,-68.892094
-67.773000,-68.892196
-67.772757,-68.892292
-67.772781,-68.892188
-67.772798,-68.892123
-67.772785,-68.892088
-67.772759,-68.892099
-67.772730,-68.892085
-67.772727,-68.892000
-67.772754,-68.892009
-67.772738,-68.891953
-67.772780,-68.891990
-67.772784,-68.891930
-67.772724,-68.892158
-67.772692,-68.892271
-67.772682,-68.892317
-67.772671,-68.892401
-67.772662,-68.892505
-67.772720,-68.892518
-67.772729,-68.892481
-67.772710,-68.892420
-67.772698,-68.892369
-67.772729,-68.892397
-67.772751,-68.892334
-67.772724,-68.892322
-67.772662,-68.892174
-67.772646,-68.892194
-67.772684,-68.892172
-67.772686,-68.892102
-67.772664,-68.892108
-67.772672,-68.892060
-67.772655,-68.891945
-67.772666,-68.891875
-67.772694,-68.891887
-67.772617,-68.891921
-67.772565,-68.891874
-67.772550,-68.891897
-67.772545,-68.891983
-67.772575,-68.891987
-67.772575,-68.892079
-67.772547,-68.892051
-67.772538,-68.892110
-67.772613,-68.891997
-67.772638,-68.891985
-67.772641,-68.892035
-67.772632,-68.892077
-67.772622,-68.892130
-67.772586,-68.892181
-67.772557,-68.892220
-67.772549,-68.892148
-67.772600,-68.892272
-67.772633,-68.892292
-67.772589,-68.892327
-67.772607,-68.892385
-67.772585,-68.892417
-67.772603,-68.892479
-67.772577,-68.892482
-67.772566,-68.892583
-67.772574,-68.892668
-67.772534,-68.892715
-67.772524,-68.892828
-67.772547,-68.892459
-67.772564,-68.892419
-67.772563,-68.892353
-67.772535,-68.892395
-67.772525,-68.892429
-67.772504,-68.892464
-67.772507,-68.892348
-67.772496,-68.892316
-67.772486,-68.892289
-67.772516,-68.892232
-67.772537,-68.892277
-67.772493,-68.892176
-67.772509,-68.892175
-67.772497,-68.892115
-67.772507,-68.892072
-67.772519,-68.891952
-67.772517,-68.891895
-67.772617,-68.891863
-67.772682,-68.891814
-67.772729,-68.891835
-67.772760,-68.891870
-67.772749,-68.891772
-67.772779,-68.891784
-67.772792,-68.891731
-67.772778,-68.891696
-67.772741,-68.891607
-67.772831,-68.891612
-67.772821,-68.891718
-67.772811,-68.891785
-67.772823,-68.891833
-67.772856,-68.891795
-67.772882,-68.891729
-67.772898,-68.891789
-67.772922,-68.891781
-67.772920,-68.891733
-67.772925,-68.891842
-67.772910,-68.891668
-67.772904,-68.891597
-67.772929,-68.891621
-67.772958,-68.891598
-67.772963,-68.891527
-67.772978,-68.891608
-67.772930,-68.891527
-67.772922,-68.891459
-67.772899,-68.891442
-67.772890,-68.891525
-67.772867,-68.891448
-67.772863,-68.891376
-67.772868,-68.891317
-67.772820,-68.891424
-67.772834,-68.891479
-67.772403,-68.892254
-67.772380,-68.892254
-67.772404,-68.892352
-67.772434,-68.892372
-67.772472,-68.892376
-67.772364,-68.892440
-67.772403,-68.892427
-67.772445,-68.892218
-67.772451,-68.892182
-67.772450,-68.892149
-67.772426,-68.892122
-67.772458,-68.892085
-67.772483,-68.892020
-67.772471,-68.891958
-67.772485,-68.891911
-67.772495,-68.891848
-67.772461,-68.891869
-67.772454,-68.891975
-67.772430,-68.891937
-67.772413,-68.891998
-67.772392,-68.892017
-67.772332,-68.892072
-67.772353,-68.892072
-67.772324,-68.892011
-67.772399,-68.891834
-67.772439,-68.891738
-67.772424,-68.891734
-67.772414,-68.891688
-67.772428,-68.891775
-67.772463,-68.891768
-67.772409,-68.891744
-67.772367,-68.891870
-67.772344,-68.891866
-67.772316,-68.891742
-67.772364,-68.891706
-67.772434,-68.891606
-67.772452,-68.891572
-67.772440,-68.891536
-67.772415,-68.891573
-67.772398,-68.891544
-67.772383,-68.891570
-67.772356,-68.891562
-67.772348,-68.891491
-67.772320,-68.891583
-67.772302,-68.891409
-67.772347,-68.891364
-67.772341,-68.891417
-67.772378,-68.891376
-67.772427,-68.891437
-67.772516,-68.891582
-67.772516,-68.891674
-67.772540,-68.891630
-67.772572,-68.891641
-67.772627,-68.891585
-67.772642,-68.891542
-67.772707,-68.891459
-67.772750,-68.891447
-67.772760,-68.891406
